Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dylan Lee","ATL",2.79897,1.52399,0,3.43043,63.315,0,2,16.0542,,65.8781,266.257,54.3168,26.93,25.11,8.49026,16.3188,1.36811,0.886899,75.5282,10.3184,2.2294,4.6283,1.1599,0.283667,0.0612896,0.22237730771303177,0.218095,1.07222,0.277682,0.743934,,,3.30111,0.970965,0.770584,999,,,,,,,424.60000000000014,6.433333333333335,401,6.075757575757576,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Miles Mikolas","WSN",8.28478,11.2236,9.20126,5.05599,25.054,24.782,0,0,,131.529,566.853,141.788,79.06,73.89,22.5298,33.9115,0.45223,4.91349,87.0737,5.95811,2.32043,2.56767,1.54162,0.153609,0.0598242,0.09378477185964584,0.268524,1.33583,0.285018,0.670374,,,4.92345,0.970111,0.343224,999,,,,,,,381.7000000000002,2.8916666666666684,418,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Bryan Abreu","HOU",3.07479,1.89063,0,3.47958,65.214,0,9,13.3966,,68.1807,284.817,52.1728,28.15,26.36,7.10948,29.0516,0.853083,3.08291,89.0181,11.7506,3.83487,3.06414,0.938466,0.312545,0.102001,0.2105439379811287,0.206476,1.19131,0.287843,0.744683,,,3.2934,0.968478,0.77505,237.97000122070312,,,,,,,460.90000000000003,6.777941176470589,428,6.294117647058823,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Andrés Muñoz","SEA",2.54526,1.71223,0,3.08016,60.932,0,34,3.3582,,63.1721,258.848,46.2086,23.14,21.62,5.57693,23.8905,1.79025,4.00477,78.5343,11.1886,3.40363,3.28726,0.794533,0.303399,0.0922954,0.21110345423221588,0.200078,1.10965,0.276704,0.753862,,,3.12116,0.967457,1.0244,40.7599983215332,,,,,,,528.8000000000001,8.393650793650794,493,7.825396825396825,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Aroldis Chapman","BOS",3.09803,1.74595,0,3.12052,58.527,0,30,1.9212,,58.9228,242.807,40.1475,21.92,20.43,5.65846,26.7962,1.04812,2.81615,81.0286,12.3765,4.09291,3.02389,0.864286,0.333717,0.11036,0.2233564630150795,0.188314,1.13613,0.272625,0.762831,,,3.1409,0.961508,0.911002,60.209999084472656,,,,,,,488.79999999999995,8.284745762711864,447,7.576271186440678,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Seth Lugo","KCR",8.29364,10.1467,12.7813,4.99978,26.078,26.078,0,0,,155.653,676.45,158.809,92.45,86.47,25.9954,54.777,0.56565,7.00712,121.193,7.00752,3.16725,2.21249,1.50308,0.179161,0.0809771,0.09818392992019653,0.258366,1.37219,0.284107,0.68364,,,4.93983,0.955019,0.541596,471.2099914550781,,,,,,,477.20000000000016,3.05897435897436,498,3.1923076923076925,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Matt Brash","SEA",2.4818,1.74707,0,3.09157,59.746,0.07,4,12.3194,,60.8719,253.321,45.9072,22.32,20.91,4.33544,27.018,1.37793,2.83229,72.1187,10.6629,3.99465,2.66928,0.641002,0.284693,0.106655,0.17803754657506943,0.205428,1.19801,0.282769,0.756933,,,3.16264,0.938829,1.01995,736.3099975585938,,,,,,,404.6,6.632786885245902,375,6.147540983606557,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Gabe Speier","SEA",2.47874,1.74107,0,3.23044,59.931,0,1,11.7227,,57.6702,233.7,45.5189,22.19,20.7,6.22273,14.6108,1.53101,3.75965,68.0932,10.6266,2.28016,4.66047,0.971118,0.29137,0.0625194,0.22885054349899292,0.211392,1.04265,0.278669,0.73787,,,3.13202,0.935546,0.856433,999,,,,,,,367.80000000000007,6.341379310344829,344,5.931034482758621,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"David Bednar","NYY",3.65911,1.71515,0,3.38949,62.962,0,31,1.5567,,64.6292,263.33,49.86,25.96,24.34,7.51978,21.0442,1.61164,1.84381,76.7131,10.6828,2.93053,3.64533,1.04717,0.291319,0.0799158,0.21140360087156296,0.207368,1.09709,0.271048,0.744399,,,3.33621,0.932853,0.820236,57.900001525878906,,,,,,,500.6,7.701538461538462,469,7.2153846153846155,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Abner Uribe","MIL",3.46513,1.81117,0,3.09013,66.936,0,16,6.9081,,69.2884,289.688,51.8147,25.37,23.79,4.81665,32.633,1.6952,3.74036,78.772,10.2318,4.23877,2.41387,0.625644,0.27192,0.112649,0.15927128493785858,0.204547,1.21879,0.276906,0.760288,,,3.33997,0.932142,1.14186,152.07000732421875,,,,,,,468.90000000000003,6.7956521739130435,435,6.304347826086956,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Jhoan Duran","PHI",2.546,1.61284,0,3.37034,66.391,0,33,3.0754,,68.2809,280.143,58.3798,27.51,25.57,6.86736,19.6937,1.92351,2.72531,75.2447,9.91789,2.5958,3.82075,0.905176,0.268594,0.0702987,0.19829491525888443,0.22652,1.14342,0.293331,0.738593,,,3.22364,0.929862,0.774981,39.93000030517578,,,,,,,524.3,7.7102941176470585,507,7.455882352941177,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Johan Oviedo","BOS",4.92179,6.569,0.851912,4.44131,37.88,14.792,0,0.6714,,102.355,443.229,90.2681,54.1,50.51,13.9299,47.6055,1.62249,5.87183,98.2394,8.63812,4.18592,2.06361,1.22485,0.221645,0.107406,0.11423872411251068,0.231604,1.34701,0.275011,0.707717,,,4.55219,0.922108,0.710246,541.8599853515625,,,,,,,386.60000000000014,3.7901960784313737,366,3.588235294117647,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Drew Anderson","DET",2.02287,2.63257,0,3.75081,43.393,3.572,0,6.3385,,68.6011,293.511,51.5062,30.67,28.59,8.17745,36.0398,1.82244,4.23379,92.6626,12.1567,4.72818,2.57112,1.07283,0.315704,0.122789,0.1929156482219696,0.203391,1.27616,0.284315,0.747409,,,3.74449,0.920653,0.753327,737.3400268554688,,,,,,,367.00000000000006,5.3188405797101455,331,4.797101449275362,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Spencer Arrighetti","HOU",4.76728,6.76617,2.3654,4.67822,26.846,15.887,0,0.6545,,96.4791,418.722,85.9183,53.51,50.15,14.1678,43.753,1.07251,6.31677,95.4059,8.89989,4.08148,2.18056,1.32163,0.22785,0.104492,0.12335828691720963,0.23306,1.34404,0.276945,0.693407,,,4.62332,0.902646,0.460922,624.3800048828125,,,,,,,358.6,3.735416666666667,342,3.5625,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Ian Seymour","TBR",3.78065,5.83658,0.79486,4.49495,30.97,12.674,0,0.6616,,90.4414,385.132,84.0548,48.44,45.17,15.1155,28.3817,1.55743,5.65822,87.1816,8.67561,2.82432,3.07175,1.50417,0.226368,0.0736934,0.15267443656921387,0.239409,1.2432,0.277092,0.701141,,,4.50904,0.899038,0.60721,316.8999938964844,,,,,,,339.1,3.767777777777778,331,3.6777777777777776,,,,,,,,,,,,,,,,,,,"Ian Seymour","27932",693855
"Mason Montgomery","PIT",2.63387,1.66586,0,3.55058,58.428,0,2,12.2038,,60.9618,256.46,49.8881,25.75,24.05,5.65554,24.253,1.4839,2.88779,72.1536,10.6523,3.58055,2.97504,0.834948,0.281345,0.0945685,0.18677636981010437,0.217549,1.21619,0.291946,0.730726,,,3.30963,0.89268,0.603794,999,,,,,,,368.6000000000001,6.042622950819673,348,5.704918032786885,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Joe Boyle","TBR",3.62902,5.39659,1.80756,4.52051,20.136,12.492,0,0.6616,,72.848,318.536,63.7299,39.16,36.59,9.13691,39.0685,0.876149,2.95744,80.1559,9.90285,4.82671,2.05168,1.12882,0.251639,0.12265,0.12898828834295273,0.23048,1.41114,0.291603,0.70704,,,4.29571,0.889639,0.558665,690.3800048828125,,,,,,,301.1,4.124657534246576,286,3.9178082191780823,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"JP Sears","SDP",7.68843,9.57166,7.42935,5.1295,27.206,23.563,0,0.6559,,130.311,561.75,133.216,79.69,74.27,25.6814,37.4889,0.758149,7.07934,104.584,7.22314,2.58919,2.78972,1.7737,0.186175,0.0667359,0.11943890899419785,0.25758,1.30998,0.277927,0.67543,,,5.11805,0.889237,0.0939124,999,,,,,,,378.40000000000003,2.910769230769231,394,3.0307692307692307,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Ryan Weiss","HOU",3.18096,4.20695,0.548244,4.31058,30.67,8.975,0,0,,73.8694,316.759,66.3852,37.89,35.38,10.3292,29.318,1.21584,3.80192,81.781,9.96393,3.57201,2.78945,1.25847,0.258181,0.0925562,0.16562451422214508,0.234048,1.29557,0.292677,0.711614,,,4.0838,0.886897,0.565338,999,,,,,,,318,4.297297297297297,305,4.121621621621622,,,,,,,,,,,,,,,,,,,"Ryan Weiss","sa3007778",680802
"Matt Svanson","STL",2.53115,1.80914,0,3.5299,58.63,0,5,14.5023,,66.6223,279.698,57.8538,27.91,26.13,5.4112,23.3448,1.81989,3.58688,66.4052,8.97068,3.15364,2.84454,0.730999,0.237418,0.0834643,0.1539536863565445,0.228883,1.21879,0.289819,0.723804,,,3.41027,0.87561,0.721266,710.1699829101562,,,,,,,419.49999999999994,6.261194029850746,406,6.059701492537314,,,,,,,,,,,,,,,,,,,"Matt Svanson","29629",694335
"Randy Vásquez","SDP",7.76002,9.62022,9.90258,5.19027,26.097,26.097,0,0.6559,,138.149,606.324,149.087,85.08,79.67,21.5328,47.0445,0.609051,7.10752,87.5484,5.70352,3.06481,1.86097,1.4028,0.144392,0.0775897,0.06680236756801605,0.27,1.41971,0.287873,0.669042,,,5.0699,0.862087,0.132483,999,,,,,,,381.20000000000005,2.7623188405797103,422,3.0579710144927534,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Jose A. Ferrer","SEA",2.541,1.91116,0,3.48004,63.597,0,3,16.177,,66.7493,277.131,61.6781,27.72,25.81,5.46086,17.0783,1.67789,3.93752,61.9668,8.35517,2.30271,3.6284,0.736304,0.223601,0.0616252,0.16197603940963745,0.240822,1.17988,0.297938,0.717698,,,3.28652,0.849757,0.720933,999,,,,,,,413.09999999999997,6.165671641791044,410,6.119402985074627,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Trevor McDonald","SFG",2.53367,3.55899,0.420037,4.04834,19.205,8.3,0,0.6709,,57.0012,243.444,55.3391,27.51,25.64,6.00803,19.2115,1.0003,3.19748,51.112,8.07014,3.03333,2.66049,0.948616,0.209954,0.0789153,0.13103819638490677,0.250363,1.30788,0.300955,0.711235,,,3.89139,0.843827,0.629652,999,,,,,,,244.99999999999994,4.298245614035086,247,4.333333333333333,,,,,,,,,,,,,,,,,,,"Trevor McDonald","26448",686790
"Chris Paddack","MIA",5.08605,8.97575,3.95897,4.96669,26.368,19.408,0,0.6382,,110.79,477.205,117.038,65.51,61.14,19.3061,31.5569,1.01348,3.32218,79.6499,6.47034,2.56351,2.52401,1.56833,0.166909,0.0661285,0.10078053921461105,0.264596,1.34123,0.284624,0.683452,,,4.90711,0.84156,0.246321,999,,,,,,,342.50000000000006,3.0855855855855863,367,3.3063063063063063,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Ryan Helsley","BAL",2.73273,1.73085,0,3.49028,61.779,0,29,3.8795,,64.7483,267.578,53.1011,26.82,25.11,7.00765,22.6328,1.42023,1.17717,70.4708,9.79542,3.14595,3.11366,0.974062,0.263365,0.0845837,0.1787814199924469,0.217834,1.16967,0.277187,0.741983,,,3.46854,0.837252,0.716448,82.76000213623047,,,,,,,486.09999999999997,7.478461538461538,463,7.123076923076923,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"José Urquidy","PIT",3.94262,6.0588,2.09146,4.80926,24.222,13.621,0,0.6612,,84.0628,361.615,84.5116,47.82,44.92,12.4983,26.9712,0.856368,3.18956,62.8892,6.73309,2.88762,2.33171,1.3381,0.173912,0.0745855,0.09932667762041092,0.254973,1.32619,0.281229,0.677371,,,4.64807,0.83095,0.325599,999,,,,,,,293,3.488095238095238,304,3.619047619047619,,,,,,,,,,,,,,,,,,,"Jose Urquidy","18413",664353
"Aaron Civale","ATH",6.08495,8.48747,8.75368,5.16005,21.462,21.462,0,0,,117.278,511.306,121.666,71.95,67.24,21.0949,40.0707,0.393838,5.82931,99.1486,7.60874,3.07506,2.47434,1.61884,0.193913,0.0783694,0.1155431717634201,0.26142,1.37909,0.291374,0.679154,,,4.95676,0.823197,0.121266,999,,,,,,,350.30000000000024,2.9940170940170963,372,3.1794871794871793,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Phil Maton","CHC",2.99688,1.84214,0,3.49033,64.282,0,5,14.0953,,65.4178,272.107,50.5877,27.08,25.37,6.75362,24.0838,1.36075,5.79988,77.3003,10.6348,3.31339,3.20963,0.929145,0.284081,0.0885088,0.1955718696117401,0.208848,1.14146,0.277134,0.729747,,,3.48439,0.807692,0.716321,723.0700073242188,,,,,,,407.29999999999995,6.266153846153846,379,5.8307692307692305,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
"Daniel Palencia","CHC",2.89949,1.85689,0,3.62006,62.772,0,28,4.4556,,65.9574,276.731,52.2402,28.3,26.53,6.87252,27.576,1.36971,3.24814,76.8312,10.4838,3.7628,2.78616,0.937767,0.277639,0.0996492,0.17798937857151031,0.212439,1.21012,0.279696,0.733905,,,3.56197,0.804433,0.666858,126.44999694824219,,,,,,,484.1000000000001,7.334848484848486,456,6.909090909090909,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Alex Vesia","LAD",3.6454,1.4146,0,3.54991,62.232,0,2,17.966,,62.6466,256.019,45.9216,26.51,24.71,9.0381,22.5391,1.56155,2.40308,76.3255,10.9652,3.23804,3.38636,1.29844,0.298124,0.0880368,0.21008731424808502,0.198729,1.09281,0.253124,0.751706,,,3.76838,0.788735,0.608218,999,,,,,,,394.9,6.268253968253968,357,5.666666666666667,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Orion Kerkering","PHI",2.44279,1.63793,0,3.54177,63.124,0.081,2,12.6919,,64.2899,266.771,54.1432,27.14,25.3,6.43737,20.3046,1.3145,3.60507,65.8102,9.21283,2.84246,3.24114,0.901173,0.246692,0.0761127,0.170579232275486,0.222939,1.158,0.279613,0.722969,,,3.50525,0.781657,0.662247,999,,,,,,,381.4,5.959375,364,5.6875,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Rhett Lowder","CIN",3.17197,5.26778,0.767446,4.64254,26.914,11.391,0,0.6505,,77.6601,333.856,78.298,42.75,40.06,10.8141,25.0035,1.08229,3.41688,65.0192,7.53505,2.89764,2.60041,1.25324,0.194752,0.0748929,0.1198592483997345,0.256349,1.33017,0.293916,0.686822,,,4.36879,0.780444,0.378925,722.8300170898438,,,,,,,289.1,3.7064102564102566,297,3.8076923076923075,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"A.J. Minter","NYM",2.62821,1.51874,0,3.61954,52.032,0,2,14.6499,,53.8577,222.34,44.6903,23.25,21.66,5.90242,16.8974,1.05104,2.33257,60.0665,10.0375,2.82367,3.55479,0.986336,0.270156,0.0759978,0.1941581666469574,0.22003,1.14353,0.282832,0.718954,,,3.40043,0.778908,0.536172,999,,,,,,,341.8,6.32962962962963,325,6.018518518518518,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Aaron Ashby","MIL",2.80436,1.66782,0,3.32376,54.947,0.573,1,12.6707,,66.828,282.986,54.318,26.49,24.68,4.30178,30.171,1.51468,5.07429,71.0604,9.57,4.06325,2.35526,0.579338,0.251109,0.106616,0.1444927155971527,0.219253,1.26428,0.290153,0.739156,,,3.4275,0.774475,0.986811,999,,,,,,,400.19999999999993,5.973134328358208,377,5.626865671641791,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Jordan Montgomery","TEX",5.01622,6.02887,5.835,4.8259,14.586,14.421,0,0.6589,,79.8379,343.644,82.1099,45.7,42.81,11.4622,25.5567,0.383118,2.43464,57.9325,6.53064,2.88097,2.26682,1.29211,0.168583,0.0743697,0.09421311318874359,0.260127,1.34857,0.286885,0.676347,,,4.60207,0.761213,0.376562,999,,,,,,,279.5,3.49375,293,3.6625,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Tyler Wells","BAL",4.15875,5.17851,0.702809,4.38562,42.607,11.002,0,7.0921,,96.4721,402.967,86.6449,50.25,47.01,17.5547,27.8136,1.4341,3.50653,83.9898,7.83551,2.59476,3.01974,1.6377,0.208428,0.069022,0.1394064724445343,0.233138,1.18644,0.255793,0.714365,,,4.73344,0.752287,0.623999,737.3800048828125,,,,,,,362.8000000000001,3.779166666666668,346,3.6041666666666665,,,,,,,,,,,,,,,,,,,"Tyler Wells","20000",669330
"Andrew Kittredge","BAL",2.80424,1.76183,0,3.51963,63.75,0,7,12.8067,,66.0751,269.577,57.5728,27.67,25.84,7.54087,16.5143,1.25595,1.60442,65.7609,8.95721,2.24939,3.98206,1.02713,0.243941,0.06126,0.18268097937107086,0.228955,1.12126,0.280831,0.730634,,,3.45092,0.750108,0.666806,736.280029296875,,,,,,,401.2000000000001,6.07878787878788,388,5.878787878787879,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Trevor Megill","MIL",3.11061,1.87985,0,3.77952,62.106,0,22,8.9857,,64.9845,270.202,53.4654,29.3,27.29,8.48345,22.184,1.69003,2.13908,74.1991,10.2762,3.07237,3.34471,1.17491,0.274606,0.0821017,0.19250454753637314,0.217446,1.16412,0.275631,0.726792,,,3.67151,0.746261,0.509467,133.86000061035156,,,,,,,466.8,7.181538461538461,443,6.815384615384615,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Anthony Kay","CHW",6.45555,9.94762,8.59012,5.17134,22.931,21.82,0,0,,121.773,538.654,123.812,74.81,69.97,18.8249,53.4718,0.595611,6.35467,96.3404,7.12033,3.95199,1.8017,1.39131,0.178854,0.0992693,0.07958466559648514,0.258574,1.45586,0.288695,0.678955,,,5.0364,0.740426,0.11964,737.1400146484375,,,,,,,361.70000000000016,2.964754098360657,378,3.098360655737705,,,,,,,,,,,,,,,,,,,"Anthony Kay","20387",641743
"Jon Gray",,4.37429,5.44262,4.53084,4.69148,13.089,12.341,0,0,,68.2557,292.471,67.5971,38,35.58,10.6718,22.1194,0.317101,2.74415,58.1978,7.6738,2.91661,2.63107,1.40715,0.198987,0.0756295,0.1233571395277977,0.252598,1.31442,0.286434,0.69162,,,4.55522,0.738428,0.425113,999,,,,,,,232.10000000000002,3.4132352941176474,238,3.5,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Kyle Freeland","COL",7.05888,12.4965,13.2429,5.88021,28.251,28.251,0,0,,161.688,716.667,198.625,113.77,105.64,32.0487,40.0116,0.64606,5.30675,117.891,6.56216,2.22715,2.94643,1.78392,0.164499,0.0558301,0.10866943746805191,0.29586,1.47591,0.319474,0.644412,,,5.0945,0.736627,-1.10781,999,,,,,,,388.79999999999995,2.4,495,3.0555555555555554,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Tyler Holton","DET",2.77074,2.06698,0,3.431,62.551,0.547,1,13.9306,,69.3558,282.691,60.2123,28.49,26.44,7.28946,16.387,1.20899,2.50334,55.8139,7.24273,2.12647,3.40598,0.945921,0.197438,0.0579681,0.13947002217173576,0.228249,1.10444,0.263695,0.724602,,,3.70908,0.728005,0.880954,999,,,,,,,384.5,5.572463768115942,370,5.36231884057971,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Luis Gil","NYY",4.8124,5.58021,0.821606,4.54331,36.341,13.052,0,0.6919,,95.065,414.525,81.7456,51,47.99,12.9633,49.6061,1.38259,4.56988,89.2049,8.44522,4.69631,1.79827,1.22726,0.215198,0.11967,0.09552831202745438,0.226851,1.3817,0.266411,0.709801,,,4.74078,0.727957,0.56483,458.7900085449219,,,,,,,346.90000000000003,3.6515789473684213,323,3.4,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Fernando Cruz","NYY",3.38718,1.6028,0,3.411,58.364,0.068,1,16.0033,,60.2375,249.819,42.415,24.33,22.83,7.19051,27.2344,0.945138,3.18553,82.8663,12.3809,4.06905,3.04271,1.07432,0.331705,0.109016,0.2226884663105011,0.193323,1.15625,0.272335,0.760614,,,3.45062,0.724803,0.757155,999,,,,,,,393.7,6.5616666666666665,354,5.9,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Raisel Iglesias","ATL",2.71838,1.67246,0,3.92059,64.127,0,28,4.4644,,66.6864,277.541,61.4377,31.13,29.05,8.55361,17.1651,1.5225,2.07912,68.8672,9.29432,2.31661,4.01204,1.1544,0.248134,0.0618473,0.18628644198179245,0.237857,1.17869,0.292378,0.712508,,,3.60293,0.724244,0.410943,92.27999877929688,,,,,,,463.4999999999999,6.917910447761193,455,6.791044776119403,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Corbin Burnes","ARI",2.62127,2.30588,2.8869,3.9393,6.437,6.337,0,0,,37.857,159.135,35.0186,17.69,16.57,3.86651,11.9764,0.147583,1.7088,33.8522,8.04791,2.84722,2.82658,0.919211,0.212726,0.0752591,0.13746710866689682,0.240761,1.24138,0.289165,0.704754,,,3.75895,0.711756,0.571349,736.719970703125,,,,,,,167,4.394736842105263,164,4.315789473684211,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Justin Wrobleski","LAD",1.91989,1.51804,0,3.96828,31.737,2.905,0,0.7767,,52.5492,221.771,48.2835,24.83,23.17,5.95721,16.4504,1.30695,2.63967,53.4943,9.16187,2.81743,3.25186,1.02028,0.241214,0.0741773,0.16703667491674423,0.238224,1.23187,0.295514,0.707594,,,3.66274,0.710328,0.45685,999,,,,,,,246.60000000000002,4.652830188679245,240,4.528301886792453,,,,,,,,,,,,,,,,,,,"Justin Wrobleski","31204",680736
"Logan Allen","CLE",5.83211,9.70183,6.35015,5.08257,24.692,21.121,0,0.6803,,116.445,510.012,119.125,70.62,65.76,19.7491,45.0023,0.805848,5.33924,91.1667,7.04625,3.47821,2.02582,1.5264,0.178754,0.0882377,0.09051628410816193,0.259152,1.40948,0.284944,0.685142,,,5.07106,0.709152,0.104019,999,,,,,,,339.0000000000001,2.9224137931034493,356,3.0689655172413794,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Camilo Doval","NYY",3.55883,1.72091,0,3.45971,62.065,0,5,13.7678,,63.8377,268.706,50.7052,26.18,24.54,5.07427,28.2256,1.59916,3.74513,68.4548,9.65094,3.97932,2.42527,0.715383,0.254757,0.105043,0.1497144252061844,0.214185,1.23643,0.27959,0.734416,,,3.52625,0.706838,0.766048,999,,,,,,,400.5,6.2578125,376,5.875,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Jonathan Cannon","CHW",3.47587,6.48491,0.951344,4.88663,32.588,13.165,0,0.5889,,95.4216,414.619,96.6457,55.5,51.81,14.1529,33.7535,1.45611,4.52036,70.1218,6.61376,3.18357,2.07747,1.33487,0.169124,0.0814086,0.08771494776010513,0.256801,1.36656,0.282442,0.677299,,,4.79687,0.705527,0.0918339,999,,,,,,,305.59999999999997,3.2168421052631575,320,3.3684210526315788,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Cody Bradford","TEX",2.05778,2.45901,0.255483,3.84807,18.11,5.396,0,0.6589,,42.5668,175.52,38.1146,19.47,18.2,5.54164,10.268,0.77282,1.29103,38.2994,8.09774,2.17099,3.72997,1.17168,0.218206,0.0585006,0.15970496833324432,0.232461,1.13663,0.27117,0.711707,,,3.84272,0.694819,0.640643,999,,,,,,,192.59999999999997,4.479069767441859,184,4.27906976744186,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Marcus Stroman",,5.16212,6.76748,6.91526,4.90039,17.65,17.65,0,0,,95.4107,417.658,98.4024,55.64,51.95,12.0813,39.4544,0.286865,2.8935,65.707,6.19807,3.7217,1.66539,1.13962,0.157322,0.0944658,0.06285661458969116,0.26219,1.44488,0.290134,0.679798,,,4.73544,0.69445,0.328397,999,,,,,,,306.59999999999997,3.227368421052631,325,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Logan Evans","SEA",3.74413,4.07803,3.37925,4.39099,11.84,10.676,0,0,,58.3536,249.401,56.503,30.37,28.47,7.58428,20.0606,0.320558,2.4632,45.8194,7.06682,3.09398,2.28405,1.16974,0.183717,0.0804348,0.10328257828950882,0.249046,1.31206,0.281994,0.70048,,,4.41232,0.689882,0.601446,999,,,,,,,208.60000000000008,3.5965517241379326,212,3.6551724137931036,,,,,,,,,,,,,,,,,,,"Logan Evans","33699",688138
"Pete Fairbanks","MIA",2.54778,1.98665,0,3.83974,60.793,0,27,4.1092,,63.3559,265.645,56.2221,29.11,27.03,6.56181,21.6653,1.24468,2.4828,62.4423,8.87022,3.07766,2.88213,0.932135,0.23506,0.0815575,0.15350203961133957,0.232807,1.22936,0.287899,0.709997,,,3.65384,0.686523,0.401767,114.02999877929688,,,,,,,437.5,6.944444444444445,427,6.777777777777778,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Charlie Morton",,4.87077,6.19198,4.9458,4.71787,14.381,14.138,0,0,,74.2644,325.578,68.3342,41.5,38.93,10.3817,34.1321,0.335866,7.00856,75.0656,9.09709,4.13642,2.19927,1.25815,0.230561,0.104835,0.12572568655014038,0.240244,1.37975,0.291233,0.693336,,,4.59281,0.68588,0.411831,999,,,,,,,274.8,3.7135135135135138,267,3.608108108108108,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Graham Ashcraft","CIN",2.26625,1.85863,0,3.69912,53.598,0.72,1,15.5362,,63.1609,265.927,57.5355,27.81,25.96,5.58594,21.6811,1.4749,2.70825,55.5434,7.91456,3.08941,2.56184,0.795958,0.208867,0.0815303,0.1273369938135147,0.238205,1.2542,0.287956,0.720018,,,3.6845,0.685331,0.559414,999,,,,,,,347.6,5.517460317460317,343,5.444444444444445,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Jonah Tong","NYM",1.80402,2.00732,0.239063,3.59125,11.829,5.256,0,0.7119,,32.8047,136.713,26.3216,13.97,13.09,3.54744,13.1238,0.43461,1.02758,38.5529,10.577,3.60052,2.93764,0.973243,0.282,0.0959953,0.18600469082593918,0.214763,1.20243,0.283046,0.738867,,,3.48462,0.678489,0.593955,498.7200012207031,,,,,,,167.40000000000006,5.072727272727275,153,4.636363636363637,,,,,,,,,,,,,,,,,,,"Jonah Tong","32157",804636
